district,block,village_name,village_code
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ27 ଝି,1309073
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ3 ଛେଣ୍ଡ,1309114
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ30 କ,1309138
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ33 ବି,1309155
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ34 ଉ,1309156
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ35 ରା,1309139
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ36 ରା ବ,1309140
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ37 ମ ପା,1309141
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ38 ଦୁ,1309142
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ39 ଶି,1309143
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ4 ସେ ନ11,1309115
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ40 ପା,1309144
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ41 ର ପା,1309145
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ42 ରୁ,1309146
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ43 ଉ ନ,1309147
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ44 ଦେ ତ,1309148
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ45,1309149
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ46 ଟା ପା,1309150
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ47 ଝ,1309151
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ48 ବସୁପ,1309152
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ49 ଝା,1309153
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ5 ସେ ନ10,1309116
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ50 ବ,1309154
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ51 ବ(କ),1309074
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ6 ସେ ନ12,1309117
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ7 ଲୁ,1309118
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ8 ତୁ,1309119
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ ନ9 ସେ ନ13,1309120
Sundargarh,Kuanrmunda,ରା ଟା ୟୁ. ନଂ 32 ବ,1309063
Nawarangpur,Umarkote,ଅଁଳା ଭଟା,2603341
Nawarangpur,Umarkote,ଅଞ୍ଚଳା,2603245
Nawarangpur,Umarkote,ଅଣ୍ଡରିଗୁଡା,2603316
Nawarangpur,Umarkote,ଅଧିକାରିଗୁଡା,2603225
Nawarangpur,Umarkote,ଇଂରା,2603326
Nawarangpur,Umarkote,ଉମରକୋଟ,2603243
Nawarangpur,Umarkote,ଉମରଗାଁ,2603357
Nawarangpur,Umarkote,ଉଲଣ୍ଡଗୁଡା,2603367
Nawarangpur,Umarkote,କଚିନିଆମ୍ବା,2603227
Nawarangpur,Umarkote,କରମରି,2603303
Nawarangpur,Umarkote,କରଲବେଡା,2603368
Nawarangpur,Umarkote,କାନିକି,2603369
Nawarangpur,Umarkote,କାରାଗାଁ,2603370
Nawarangpur,Umarkote,କାର୍ଲିଖମାର,2603371
Nawarangpur,Umarkote,କାର୍ଲିପଦର,2603349
Nawarangpur,Umarkote,କାଲିବେଡା,2603356
Nawarangpur,Umarkote,କୁଟୁଗୁଡା,2603239
Nawarangpur,Umarkote,କୁରୁଷି,2603321
Nawarangpur,Umarkote,କେଶରାବେଡା,2603324
Nawarangpur,Umarkote,କୋପେନା,2603313
Nawarangpur,Umarkote,ଖଡକା,2603340
Nawarangpur,Umarkote,ଖଣ୍ଡା,2603236
Nawarangpur,Umarkote,ଖାଡିଗୁଡା,2603307
Nawarangpur,Umarkote,ଗତିଗୁଡା,2603231
Nawarangpur,Umarkote,ଗୁଛାଗୁଡା,2603345
Nawarangpur,Umarkote,ଗୁଲିବଡନା,2603228
Nawarangpur,Umarkote,ଗୋଟିଗୁଡା,2603372
Nawarangpur,Umarkote,ଚିକଲପଦର,2603318
Nawarangpur,Umarkote,ଛଞ୍ଚାଣବେଡା,2603230
Nawarangpur,Umarkote,ଛୋଟାଗୁଡା,2603373
Nawarangpur,Umarkote,ଜଡାଗୁଡା,2603350
Nawarangpur,Umarkote,ଜାନିଗୁଡା,2603333
Nawarangpur,Umarkote,ଜାନିଗୁଡା,2603257
Nawarangpur,Umarkote,ଜାମରଣ୍ଡା,2603366
Nawarangpur,Umarkote,ଜିରାଗୁଡା,2603374
Nawarangpur,Umarkote,ଝାଟିଆପାରା,2603375
Nawarangpur,Umarkote,ଝାଲିଆଗୁଡା,2603376
Nawarangpur,Umarkote,ଝୋଲା,2603377
Nawarangpur,Umarkote,ଟୀସାଗୁଡା,2603343
Nawarangpur,Umarkote,ଡମରଡା,2603378
Nawarangpur,Umarkote,ଡୁଙ୍ଗୁରିଗୁଡା,2603244
Nawarangpur,Umarkote,ଡୁଙ୍ଗୁରି ଗୋଡା,2603346
Nawarangpur,Umarkote,ତରେଙ୍ଗା,2603379
Nawarangpur,Umarkote,ତାରାଗାଁ,2603330
Nawarangpur,Umarkote,ତାରାଗୋଡା,2603334
Nawarangpur,Umarkote,ତିଲୋଣ୍ଡି,2603362
Nawarangpur,Umarkote,ତେନ୍ତୁଳିଗୁଡା,2603380
Nawarangpur,Umarkote,ତେଲଗାଁ,2603336
Nawarangpur,Umarkote,ତୋହରା,2603319
Nawarangpur,Umarkote,ଦଣ୍ଡିବେଡା,2603381
Nawarangpur,Umarkote,ଦଣ୍ଡେଶିରା,2603363
Nawarangpur,Umarkote,ଦର୍ଗାଗୁଡା,2603242
Nawarangpur,Umarkote,ଦର୍ପାଗୋଡା,2603359
Nawarangpur,Umarkote,ଦୁଗଲାଭଣ୍ଡି,2603347
Nawarangpur,Umarkote,ଦେଓଗାଁ,2603332
Nawarangpur,Umarkote,ଧାର୍ଲି,2603365
Nawarangpur,Umarkote,ନାୟକଗୁଡା,2603254
Nawarangpur,Umarkote,ନୁଆଗୁଡା,2603226
Nawarangpur,Umarkote,ନେଉରା,2603338
Nawarangpur,Umarkote,ପଖନାଗୁଡା,2603256
Nawarangpur,Umarkote,ପଟୁଗୁଡା,2603255
Nawarangpur,Umarkote,ପଣ୍ଡରାବନ୍ଧ,2603354
Nawarangpur,Umarkote,ପଦିଆଗୁଡା,2603327
Nawarangpur,Umarkote,ପନାର,2603382
Nawarangpur,Umarkote,ପୁକାଗୁଡା,2603383
Nawarangpur,Umarkote,ପୁଜାରିଗୁଡା,2603320
Nawarangpur,Umarkote,ପୁଝାରିଗୁଡା,2603235
Nawarangpur,Umarkote,ପୁଝାରି ଭରଣ୍ଡି,2603237
Nawarangpur,Umarkote,ପୂଜାରୀଗୁଡା,2603384
Nawarangpur,Umarkote,ବକଦା,2603317
Nawarangpur,Umarkote,ବଡକୁମାରି,2603241
Nawarangpur,Umarkote,ବଡବାସେନି,2603234
Nawarangpur,Umarkote,ବଡଭରାଣ୍ଡି,2603240
Nawarangpur,Umarkote,ବରକୋନା,2603335
Nawarangpur,Umarkote,ବରଗାଁ,2603352
Nawarangpur,Umarkote,ବାଉଁଶବେଡା,2603385
Nawarangpur,Umarkote,ବାଖିଲିଗୁଡା,2603252
Nawarangpur,Umarkote,ବାଟିଗୁଡା,2603355
Nawarangpur,Umarkote,ବାଟିବେଡା,2603344
Nawarangpur,Umarkote,ବାମଦେଇଭଟା,2603386
Nawarangpur,Umarkote,ବାମିନି,2603348
Nawarangpur,Umarkote,ବିରସାଡି,2603361
Nawarangpur,Umarkote,ବୁଡ୍ରାପାରା,2603358
Nawarangpur,Umarkote,ବୁରୁଜା,2603331
Nawarangpur,Umarkote,ବେନୋରା,2603364
Nawarangpur,Umarkote,ବେହେଡା,2603314
Nawarangpur,Umarkote,ବୈପାରି ଭଟା,2603351
Nawarangpur,Umarkote,ଭଣ୍ଡାରି ଗୁଡା,2603301
Nawarangpur,Umarkote,ମଲିକଗୁଡା,2603387
Nawarangpur,Umarkote,ମହୁଲି,2603309
Nawarangpur,Umarkote,ମାଟଗାଁ,2603315
Nawarangpur,Umarkote,ମାଲବେଡା,2603388
Nawarangpur,Umarkote,ମୁଣ୍ଡାପଦର,2603342
Nawarangpur,Umarkote,ମୁଣ୍ଡିଗୁଡା,2603389
Nawarangpur,Umarkote,ମୃତମା,2603329
Nawarangpur,Umarkote,ମେନ୍ଦାବେଡା,2603229
Nawarangpur,Umarkote,ରାଜପୁର,2603390
Nawarangpur,Umarkote,ଲିମିଗୁଡା,2603325
Nawarangpur,Umarkote,ସଙ୍କରଡା,2603337
Nawarangpur,Umarkote,ସମରଥଗୁଡା,2603323
Nawarangpur,Umarkote,ସରାଗୁଡା,2603360
Nawarangpur,Umarkote,ସାନକୁମାରି,2603233
Nawarangpur,Umarkote,ସାନବାସିନି,2603238
Nawarangpur,Umarkote,ସାନଭରଣ୍ଡି,2603232
Nawarangpur,Umarkote,ସିଂଙ୍ଗିସାରି,2603391
Nawarangpur,Umarkote,ସିଉନି,2603392
Nawarangpur,Umarkote,ସିନ୍ଧିଗାଁ,2603393
Nawarangpur,Umarkote,ସିରଲି ଗୁଡା,2603322
Nawarangpur,Umarkote,ସିଲାଟି,2603353
Nawarangpur,Umarkote,ସୁକିଗାଁ,2603328
Nawarangpur,Umarkote,ସୁନାବେଡା,2603251
Nawarangpur,Umarkote,ସେମଲା,2603248
Nawarangpur,Umarkote,ହିରାପୁର,2603339
Sonepur,Ullunda,ଅଏଁଳାଛାଟ,2306081
Sonepur,Ullunda,ଅଚ୍ୟୁତପାଲି,2306173
Sonepur,Ullunda,ଅନନ୍ତପାଲି,2306082
Sonepur,Ullunda,ଅମୁର୍ଡା,2306174
Sonepur,Ullunda,ଆପଟ ନୂଆଗଡ,2306053
Sonepur,Ullunda,ଉଦେପଦର,2306083
Sonepur,Ullunda,ଉମାଦେଇ ପାଲି,2306001
Sonepur,Ullunda,ଉଲୁଣ୍ଡା,2306084
Sonepur,Ullunda,କଇରାଝୁଲି,2306054
Sonepur,Ullunda,କପାସିରା,2306085
Sonepur,Ullunda,କପାସିରା,2306175
Sonepur,Ullunda,କପିଳେଶ୍ଵର ଭୂମି,2306176
Sonepur,Ullunda,କମଲକଟା,2306086
Sonepur,Ullunda,କଳାପ଼ଥର,2306212
Sonepur,Ullunda,କାଦୋଦର,2306002
Sonepur,Ullunda,କାଳିପୁର,2306087
Sonepur,Ullunda,କୁକିଆ,2306177
Sonepur,Ullunda,କୁଡାପଡା,2306003
Sonepur,Ullunda,କୁଡାପଡା,2306213
Sonepur,Ullunda,କୁତପାଲି,2306088
Sonepur,Ullunda,କୁତମେଣ୍ଡା,2306089
Sonepur,Ullunda,କୁତମେଣ୍ଡା ଜଙ୍ଗଲ,2306090
Sonepur,Ullunda,କୁମରକେଲି,2306214
Sonepur,Ullunda,କୁଲବସା,2306004
Sonepur,Ullunda,କୁସୁମପାଲ,2306091
Sonepur,Ullunda,କୃଷ୍ଣନଗର,2306005
Sonepur,Ullunda,କୃଷ୍ଣପୁର ଜଙ୍ଗଲ,2306092
Sonepur,Ullunda,କେଉଟୀପାଲି,2306093
Sonepur,Ullunda,କେଶଲପୁରା,2306006
Sonepur,Ullunda,କୋଟ ସମଲାଏ,2306007
Sonepur,Ullunda,କୋଟସମଲାଏ ଜଙ୍ଗଲ,2306008
Sonepur,Ullunda,ଖଜରିଆପାଲି,2306178
Sonepur,Ullunda,ଖପିରୀ ପୁର,2306055
Sonepur,Ullunda,ଖଯୁରିଆପାଲି,2306009
Sonepur,Ullunda,ଖରାପୁରା,2306094
Sonepur,Ullunda,ଖରାପୁରା ଜଙ୍ଗଲ,2306095
Sonepur,Ullunda,ଖଲିଆପାଲି,2306179
Sonepur,Ullunda,ଖିରପୁର,2306010
Sonepur,Ullunda,ଖୁଣ୍ଟଲାପାଲି,2306011
Sonepur,Ullunda,ଖୁଣ୍ଟଲାଲଟି ଜଙ୍ଗଲ,2306012
Sonepur,Ullunda,ଖେମାଲୋଏ,2306096
Sonepur,Ullunda,ଗଏଲଗୁଡି,2306013
Sonepur,Ullunda,ଗଏଲମୁରା,2306097
Sonepur,Ullunda,ଗଗନ ଖଲାଇ,2306014
Sonepur,Ullunda,ଗଞ୍ଜାଛାପର,2306098
Sonepur,Ullunda,ଗଞ୍ଜାଛାପର ଜଙ୍ଗଲ,2306099
Sonepur,Ullunda,ଗଣ୍ଡପାଲି,2306056
Sonepur,Ullunda,ଗଣ୍ଡାବାହାଲି,2306100
Sonepur,Ullunda,ଗରଗଡବାହାଲ,2306015
Sonepur,Ullunda,ଗିଣ୍ଡୋଲାମାଳ,2306101
Sonepur,Ullunda,ଗୁଜା,2306102
Sonepur,Ullunda,ଗୁଞ୍ଜିପାଲି,2306016
Sonepur,Ullunda,ଗୁମୋରଡୁଲା,2306057
Sonepur,Ullunda,ଗୋପାଳପୁର,2306180
Sonepur,Ullunda,ଗୋବିନ୍ଦ ପାଲି,2306181
Sonepur,Ullunda,ଗୋଲାବନ୍ଧ,2306017
Sonepur,Ullunda,ଗୌଡଗାଁ,2306182
Sonepur,Ullunda,ଘମଡିଆ ପାଲି,2306058
Sonepur,Ullunda,ଘିକୁଣ୍ଡି,2306018
Sonepur,Ullunda,ଚଢେଇଗୁଡି,2306103
Sonepur,Ullunda,ଚଢେଇପଙ୍କ,2306104
Sonepur,Ullunda,ଚଢେଇପଙ୍କ ଜଙ୍ଗଲ,2306105
Sonepur,Ullunda,ଜଗନ୍ନାଥପାଲି,2306019
Sonepur,Ullunda,ଜଗନ୍ନାଥପାଲି,2306183
Sonepur,Ullunda,ଜମ୍ଭାଲିପାଲି,2306220
Sonepur,Ullunda,ଜାମପାଲି,2306217
Sonepur,Ullunda,ଜାମପାଲି,2306106
Sonepur,Ullunda,ଜାମୁଗାଁକେଶଲପୁରା ଜଙ୍ଗଲ,2306020
Sonepur,Ullunda,ଜାଲୋଏ ଜଙ୍ଗଲ,2306021
Sonepur,Ullunda,ଜୟପୁର,2306215
Sonepur,Ullunda,ଜୟପୁର ଜଙ୍ଗଲ,2306216
Sonepur,Ullunda,ଝାରବାହାଲି,2306107
Sonepur,Ullunda,ଝାରବାହାଲି ଜଙ୍ଗଲ,2306108
Sonepur,Ullunda,ଡାଲଡବା,2306184
Sonepur,Ullunda,ଡାଲଡବା ଜଙ୍ଗଲ,2306185
Sonepur,Ullunda,ଡିଡିମାଳ,2306186
Sonepur,Ullunda,ଡେଙ୍ଗୁରଦର,2306109
Sonepur,Ullunda,ଢେଲେଇ,2306110
Sonepur,Ullunda,ତିକୁଡା,2306060
Sonepur,Ullunda,ତେନ୍ତୁଳି ଖୋଲ,2306111
Sonepur,Ullunda,ତେଲେଣ୍ଡା,2306187
Sonepur,Ullunda,ଦକ୍ଷିଣପାଲି ଜଙ୍ଗଲ,2306112
Sonepur,Ullunda,ଦକ୍ଷିଣିପାଲି,2306113
Sonepur,Ullunda,ଦଳଟାଙ୍ଗର,2306114
Sonepur,Ullunda,ଦଶରାଜପୁର ପଣ୍ଡାଫାଳ,2306188
Sonepur,Ullunda,ଦଶରାଜପୁର ପଣ୍ଡିଆଫାଳ,2306189
Sonepur,Ullunda,ଦାବପାଲି,2306115
Sonepur,Ullunda,ଦିଆନପାଲି,2306022
Sonepur,Ullunda,ଦିପପାଲି,2306116
Sonepur,Ullunda,ଦେଝରଣ,2306117
Sonepur,Ullunda,ଧଉରାଦାଦର,2306023
Sonepur,Ullunda,ଧଉରାଦାଦର ଜଙ୍ଗଲ,2306024
Sonepur,Ullunda,ଧାନବାହାଲି,2306118
Sonepur,Ullunda,ଧାନବାହାଲି ଜଙ୍ଗଲ,2306119
Sonepur,Ullunda,ଧାରୁଆଭୂମି,2306120
Sonepur,Ullunda,ଧୁଲଧୁଲା,2306190
Sonepur,Ullunda,ନାଏକପଡା,2306191
Sonepur,Ullunda,ନାଏକପାଲି,2306121
Sonepur,Ullunda,ନାକ ଡେଇଁ,2306122
Sonepur,Ullunda,ନିମ୍ନା,2306192
Sonepur,Ullunda,ନୂଆଗାଁ,2306193
Sonepur,Ullunda,ନୂଆପାଲି,2306221
Sonepur,Ullunda,ପଞ୍ଚମହଲା,2306194
Sonepur,Ullunda,ପଣ୍ଡକିଟାଲ,2306123
Sonepur,Ullunda,ପତ୍ରାପାଲି,2306124
Sonepur,Ullunda,ପତ୍ରାପାଲି,2306061
Sonepur,Ullunda,ପତ୍ରାପାଲି ଜଙ୍ଗଲ,2306125
Sonepur,Ullunda,ପଧାନପାଲି,2306222
Sonepur,Ullunda,ପରୁଆପାଲି,2306126
Sonepur,Ullunda,ପର୍ଡିଆପାଲି,2306127
Sonepur,Ullunda,ପଲାସ,2306195
Sonepur,Ullunda,ପାଇକପାଲି,2306062
Sonepur,Ullunda,ପାତ୍ରପାଲି,2306128
Sonepur,Ullunda,ପାର୍ବତୀପୁର,2306063
Sonepur,Ullunda,ପାଲିଗାଁ,2306064
Sonepur,Ullunda,ପିପଲକଟା,2306129
Sonepur,Ullunda,ପିପଲକଟା ଜଙ୍ଗଲ,2306130
Sonepur,Ullunda,ପିପଲକୁଦା,2306196
Sonepur,Ullunda,ପିପିଲିକାନି,2306197
Sonepur,Ullunda,ପୁଟୁରୁପାଲି,2306131
Sonepur,Ullunda,ପୁଡାମାଳ,2306132
Sonepur,Ullunda,ବଇଦପାଲି,2306198
Sonepur,Ullunda,ବକଛେରା,2306218
Sonepur,Ullunda,ବଘାରମୁଣ୍ଡା,2306133
Sonepur,Ullunda,ବଡଅଙ୍କରିଆ,2306025
Sonepur,Ullunda,ବଡମାଳ,2306199
Sonepur,Ullunda,ବଡମାଳ,2306134
Sonepur,Ullunda,ବଡମାଳ ଜଙ୍ଗଲ,2306135
Sonepur,Ullunda,ବଡାଲି,2306136
Sonepur,Ullunda,ବଢିଲା,2306200
Sonepur,Ullunda,ବନ୍ଧପାଲି,2306026
Sonepur,Ullunda,ବମରାଜ,2306027
Sonepur,Ullunda,ବରପଦର,2306137
Sonepur,Ullunda,ବଲବସପୁର,2306201
Sonepur,Ullunda,ବଲ୍ଲଭ ପାଲି,2306028
Sonepur,Ullunda,ବାଗବାହାଲି,2306029
Sonepur,Ullunda,ବାଗବାହାଲି ଜଙ୍ଗଲ,2306030
Sonepur,Ullunda,ବାଘପାଲି,2306031
Sonepur,Ullunda,ବାଘଲ ପୁର,2306065
Sonepur,Ullunda,ବାଦପୁର,2306032
Sonepur,Ullunda,ବାବୁପାଲି,2306223
Sonepur,Ullunda,ବାରିଗାଁ,2306202
Sonepur,Ullunda,ବିଜେପୁର,2306066
Sonepur,Ullunda,ବିଦୁରପାଲି,2306203
Sonepur,Ullunda,ବିଶିପଡା,2306204
Sonepur,Ullunda,ବୀରସିଂହପୁର,2306033
Sonepur,Ullunda,ବୁଢିଝରଣ,2306138
Sonepur,Ullunda,ବୁଢୀଝରଣ ଜଙ୍ଗଲ,2306139
Sonepur,Ullunda,ବୁରପଙ୍ଗା,2306067
Sonepur,Ullunda,ବେଜପାଲି,2306205
Sonepur,Ullunda,ବେହେରାମାଳ,2306140
Sonepur,Ullunda,ବେହେରାମାଳ ଜଙ୍ଗଲ,2306141
Sonepur,Ullunda,ବୈରାଗିପାଲି,2306034
Sonepur,Ullunda,ବୈରାଗିପାଲି ଜଙ୍ଗଲ,2306035
Sonepur,Ullunda,ବ୍ରାହ୍ମଣୀ ପାଲି,2306068
Sonepur,Ullunda,ବ୍ରାହ୍ମଣୀପାଲି,2306142
Sonepur,Ullunda,ଭଙ୍ଗାମୁଣ୍ଡା,2306219
Sonepur,Ullunda,ଭଜବଲପୁର,2306069
Sonepur,Ullunda,ଭୁଦୋବର,2306070
Sonepur,Ullunda,ଭେଜିମାଳ,2306206
Sonepur,Ullunda,ମରାଲୋଏ,2306143
Sonepur,Ullunda,ମରିଚପୁର,2306207
Sonepur,Ullunda,ମହଦା,2306071
Sonepur,Ullunda,ମହାନଦୀ (କ),2306144
Sonepur,Ullunda,ମହୁଖଣ୍ଡି,2306036
Sonepur,Ullunda,ମାଉଲିମାଳ,2306145
Sonepur,Ullunda,ମାଙ୍କଡ ବାହାଲ,2306146
Sonepur,Ullunda,ମାଟିଖାଇ,2306147
Sonepur,Ullunda,ମାଟୁପାଲି,2306148
Sonepur,Ullunda,ମାନପୁର,2306149
Sonepur,Ullunda,ମା଼ନମାଳ,2306208
Sonepur,Ullunda,ମୁଣ୍ଡୋଘାଟ,2306072
Sonepur,Ullunda,ମୁଣ୍ଡୋମହୁଲ,2306150
Sonepur,Ullunda,ମେଘନାଦ,2306151
Sonepur,Ullunda,ମେଘନାଦ ଜଙ୍ଗଲ,2306152
Sonepur,Ullunda,ମେଣ୍ଟାକାନି,2306153
Sonepur,Ullunda,ଯଉଁରା ଭଉଁରା,2306154
Sonepur,Ullunda,ଯାମଗାଁ,2306037
Sonepur,Ullunda,ଯାଲୋଏ,2306038
Sonepur,Ullunda,ଯୋଗିଗୁମ୍ଫା,2306073
Sonepur,Ullunda,ରକସା,2306074
Sonepur,Ullunda,ରଢିଆପାଲି,2306039
Sonepur,Ullunda,ରାଣୀପାଲି,2306040
Sonepur,Ullunda,ରାଧାନଗର,2306155
Sonepur,Ullunda,ରେଙ୍ଗାଲି,2306156
Sonepur,Ullunda,ରେଡମ,2306041
Sonepur,Ullunda,ରେଡମ ଜଙ୍ଗଲ,2306042
Sonepur,Ullunda,ଲଙ୍କାବାହାଲ,2306075
Sonepur,Ullunda,ଲମ୍ବକାନି,2306209
Sonepur,Ullunda,ଲମ୍ବତୁଲ,2306157
Sonepur,Ullunda,ଲମ୍ବତୁଲ ଜଙ୍ଗଲ,2306158
Sonepur,Ullunda,ଲସ୍ତଲା,2306159
Sonepur,Ullunda,ଲିଟିପାଲି,2306043
Sonepur,Ullunda,ଲିଟିପାଲି ଜଙ୍ଗଲ,2306044
Sonepur,Ullunda,ଲିମ୍ବପାଲି,2306045
Sonepur,Ullunda,ଲୁହାଖଣ୍ଡି,2306046
Sonepur,Ullunda,ଲେହେଡି,2306076
Sonepur,Ullunda,ଶିଣ୍ଢୋଲ,2306160
Sonepur,Ullunda,ଶିଣ୍ଢୋଲ ଜଙ୍ଗଲ,2306161
Sonepur,Ullunda,ଶ୍ରୀପୁରା,2306077
Sonepur,Ullunda,ସଉରିପାଲି,2306078
Sonepur,Ullunda,ସନସନପୁର,2306210
Sonepur,Ullunda,ସରକାରୀଦାଦର,2306047
Sonepur,Ullunda,ସରମୁଣ୍ଡାପାଲ,2306162
Sonepur,Ullunda,ସହରାପାଲି,2306048
Sonepur,Ullunda,ସାନଅଙ୍କରିଆ,2306049
Sonepur,Ullunda,ସାରସଦାଦର,2306050
Sonepur,Ullunda,ସାଲେପାଲି,2306163
Sonepur,Ullunda,ସାହାଣୀଡିହ,2306164
Sonepur,Ullunda,ସିଂଘପାଲି,2306165
Sonepur,Ullunda,ସିଂଘପାଲି ଜଙ୍ଗଲ,2306166
Sonepur,Ullunda,ସିନ୍ଦିରିଆ ବାହାଲ,2306167
Sonepur,Ullunda,ସୁନାପାଲି,2306051
Sonepur,Ullunda,ସୁଲିଆ,2306168
Sonepur,Ullunda,ସୁଲିଆ ଜଙ୍ଗଲ,2306169
Sonepur,Ullunda,ହରିଣାପାଲି,2306052
Sonepur,Ullunda,ହଲହଲପୁର,2306211
Sonepur,Ullunda,ହାତୀପାହୁଲ,2306170
Sonepur,Ullunda,ହାତୀମୁଣ୍ଡା,2306171
Sonepur,Ullunda,ହିକୁଡି,2306079
Sonepur,Ullunda,ହିଙ୍ଗମା,2306080
Sonepur,Ullunda,ହୁଡ,2306172
Sonepur,Ullunda,ଡ଼ୁଡୁପାଲି,2306059
Mayurbhanj,Udala,ଅଙ୍ଗାରପଦା,0905001
Mayurbhanj,Udala,ଅଠାଣଗାଁ,0905002
Mayurbhanj,Udala,ଅଦାପାଳ,0905003
Mayurbhanj,Udala,ଅନନ୍ତପୁର,0905004
Mayurbhanj,Udala,ଅମ୍ବିକାଦେ଼ଈପୁର,0905005
Mayurbhanj,Udala,ଆଦିପୁର,0905010
Mayurbhanj,Udala,ଆମ୍ବଡିହା,0905011
Mayurbhanj,Udala,ଉତ୍ତରପାଳ,0905014
Mayurbhanj,Udala,ଉଦଳାଟାଉନ ୟୁନିଟ ନଂ 9 ଜିରିଡ଼ା,0905174
Mayurbhanj,Udala,ଉଦଳାଟାଉନ ୟୁନିଟ ନଂ10 ଗୋପବନ୍ଧୁନଗର,0905171
Mayurbhanj,Udala,ଉଦଳାଟାଉନ ୟୁନିଟନଂ 6 ଯନ୍ତ୍ରୀଦା,0905180
Mayurbhanj,Udala,ଉଦଳାଟାଉନ ୟୂନିଟ ନଂ 7 ନାଗବଣି,0905181
Mayurbhanj,Udala,ଉଦଳାଟାଉନ ୟୂନିଟନଂ 3 ଦୁର୍ଗା ନଗର,0905178
Mayurbhanj,Udala,ଉଦଳାଟାଉନ ୟୂନିଟନଂ 5 ସୁଭାସନଗର,0905173
Mayurbhanj,Udala,"ଉଦଳାଟାଉନ ୟୂନିଟନଂ-8, ମେଣ୍ଢାଖାଇ",0905182
Mayurbhanj,Udala,ଉଦଳାଟାଉନ ୟୂନିଟ଼ନଂ 11 ଜଗନ୍ନାଥି,0905172
Mayurbhanj,Udala,ଉଦଳା ଟାଉନ ୟୁନିଟ ନଂ2 ନାଗପାଳ,0905177
Mayurbhanj,Udala,ଉଦଳା ଟାଉନ ୟୂନିଟ ନଂ 12 ଜ୍ୟୋତିନଗର,0905176
Mayurbhanj,Udala,ଉଦଳା ଟାଉନ ୟୂନିଟ୍ ନଂ 1 ଉଦଳା,0905175
Mayurbhanj,Udala,ଉପରତାଳଡିହା,0905013
Mayurbhanj,Udala,ଉରୁମୂଳ,0905015
Mayurbhanj,Udala,କଅଁରପାଳ,0905602
Mayurbhanj,Udala,କଇଥଓରା,0905016
Mayurbhanj,Udala,କନକପଦା,0905020
Mayurbhanj,Udala,କଳାପାହାଡ,0905024
Mayurbhanj,Udala,କାଠୁଆ ବେଢା,0905026
Mayurbhanj,Udala,କିରିକିଚିଆ,0905029
Mayurbhanj,Udala,କୁଣ୍ଡାବା଼ଇ,0905034
Mayurbhanj,Udala,କୋଚିଳାଡିହା,0905033
Mayurbhanj,Udala,କୋଟିଲିଙ୍ଗ,0905038
Mayurbhanj,Udala,ଖଡିକାସୁଳ,0905041
Mayurbhanj,Udala,ଖଲାଡି,0905045
Mayurbhanj,Udala,ଖଲାଡି,0905046
Mayurbhanj,Udala,ଖୁଣ୍ଟାପାଳ,0905047
Mayurbhanj,Udala,ଖୁଣ୍ଟାପାଳ,0905048
Mayurbhanj,Udala,ଗୋବିନ୍ଦପୁର,0905055
Mayurbhanj,Udala,ଚଡଦା,0905062
Mayurbhanj,Udala,ଚନ୍ଦ୍ରପୁର,0905063
Mayurbhanj,Udala,ଚୁଳିଆପସି,0905065
Mayurbhanj,Udala,ଛୋଟରାଏପୁର,0905068
Mayurbhanj,Udala,ଡିମଗଡିଆ,0905078
Mayurbhanj,Udala,ତେନ୍ତଳା,0905084
Mayurbhanj,Udala,ତେଲଦିହୁଡି,0905085
Mayurbhanj,Udala,ଦାମସାହି,0905619
Mayurbhanj,Udala,ଦିବ୍ୟସିଂହପୁର,0905087
Mayurbhanj,Udala,ଦୁଗୁଧା,0905088
Mayurbhanj,Udala,ଦୁତିକାଦେଇପୁର,0905089
Mayurbhanj,Udala,ଧୂଳିଦା,0905094
